,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,성별,출생년도,혼인상테,종교,월급,직종,지역,나이,연령별,연령대
14410,14410,14410,14410,14410,여성,1959.0,1.0,1.0,48.0,259.0,4.0,63.0,노년,60대
14411,14411,14411,14411,14411,남성,1974.0,1.0,1.0,279.0,312.0,4.0,48.0,중년,40대
14412,14412,14412,14412,14412,여성,1978.0,1.0,1.0,110.0,247.0,4.0,44.0,중년,40대
14413,14413,14413,14413,14413,여성,2020.0,0.0,1.0,,,4.0,2.0,청년,NaN
14414,14414,14414,14414,14414,남성,1954.0,1.0,2.0,,,4.0,68.0,노년,60대
14415,14415,14415,14415,14415,여성,1962.0,1.0,2.0,130.0,941.0,4.0,60.0,노년,60대
14416,14416,14416,14416,14416,여성,1937.0,2.0,2.0,,,4.0,85.0,노년,80대
14417,14417,14417,14417,14417,여성,1940.0,2.0,1.0,,,4.0,82.0,노년,80대
14418,14418,14418,14418,14418,남성,1960.0,2.0,2.0,,,4.0,62.0,노년,60대
14419,14419,14419,14419,14419,남성,1981.0,1.0,2.0,,422.0,4.0,41.0,중년,40대
14420,14420,14420,14420,14420,여성,1977.0,1.0,2.0,,,4.0,45.0,중년,40대
14421,14421,14421,14421,14421,여성,2017.0,0.0,2.0,,,4.0,5.0,청년,NaN
14422,14422,14422,14422,14422,여성,1936.0,2.0,1.0,27.0,153.0,4.0,86.0,노년,80대
14423,14423,14423,14423,14423,여성,1939.0,2.0,2.0,27.0,941.0,4.0,83.0,노년,80대
14424,14424,14424,14424,14424,여성,1939.0,2.0,1.0,27.0,153.0,4.0,83.0,노년,80대
14425,14425,14425,14425,14425,여성,1937.0,2.0,2.0,,,4.0,85.0,노년,80대
14426,14426,14426,14426,14426,여성,1938.0,2.0,1.0,,,4.0,84.0,노년,80대
14427,14427,14427,14427,14427,여성,1943.0,2.0,2.0,,,4.0,79.0,노년,70대
14428,14428,14428,14428,14428,남성,1942.0,1.0,2.0,,,4.0,80.0,노년,80대
14429,14429,14429,14429,14429,여성,1940.0,1.0,2.0,,,4.0,82.0,노년,80대
14430,14430,14430,14430,14430,여성,1939.0,2.0,1.0,27.0,941.0,4.0,83.0,노년,80대
14431,14431,14431,14431,14431,남성,1940.0,1.0,2.0,,,4.0,82.0,노년,80대
14432,14432,14432,14432,14432,여성,1943.0,1.0,2.0,,,4.0,79.0,노년,70대
14433,14433,14433,14433,14433,남성,1940.0,1.0,1.0,,,4.0,82.0,노년,80대
14434,14434,14434,14434,14434,여성,1944.0,1.0,1.0,,,4.0,78.0,노년,70대
14435,14435,14435,14435,14435,여성,1934.0,2.0,2.0,,,4.0,88.0,노년,80대
14436,14436,14436,14436,14436,남성,1939.0,1.0,1.0,,611.0,4.0,83.0,노년,80대
14437,14437,14437,14437,14437,여성,1941.0,1.0,1.0,,,4.0,81.0,노년,80대
14438,14438,14438,14438,14438,남성,1951.0,1.0,1.0,,611.0,4.0,71.0,노년,70대
14439,14439,14439,14439,14439,여성,1955.0,1.0,1.0,92.0,421.0,4.0,67.0,노년,60대
14440,14440,14440,14440,14440,여성,1938.0,2.0,1.0,27.0,153.0,4.0,84.0,노년,80대
14441,14441,14441,14441,14441,남성,1974.0,5.0,2.0,300.0,874.0,4.0,48.0,중년,40대
14442,14442,14442,14442,14442,여성,1948.0,2.0,1.0,27.0,941.0,4.0,74.0,노년,70대
14443,14443,14443,14443,14443,남성,1955.0,1.0,1.0,,611.0,4.0,67.0,노년,60대
14444,14444,14444,14444,14444,여성,1959.0,1.0,1.0,,611.0,4.0,63.0,노년,60대
14445,14445,14445,14445,14445,여성,1989.0,5.0,2.0,220.0,313.0,4.0,33.0,중년,30대
14446,14446,14446,14446,14446,남성,1949.0,1.0,2.0,20.0,259.0,4.0,73.0,노년,70대
14447,14447,14447,14447,14447,여성,1954.0,1.0,2.0,27.0,941.0,4.0,68.0,노년,60대
14448,14448,14448,14448,14448,남성,1968.0,1.0,1.0,803.0,874.0,4.0,54.0,중년,50대
14449,14449,14449,14449,14449,여성,1971.0,1.0,1.0,,,4.0,51.0,중년,50대
14450,14450,14450,14450,14450,여성,1995.0,5.0,1.0,,,4.0,27.0,청년,20대
14451,14451,14451,14451,14451,여성,2000.0,5.0,1.0,,,4.0,22.0,청년,20대
14452,14452,14452,14452,14452,여성,2005.0,0.0,1.0,,,4.0,17.0,청년,NaN
14453,14453,14453,14453,14453,여성,2005.0,0.0,1.0,,,4.0,17.0,청년,NaN
14454,14454,14454,14454,14454,남성,1954.0,1.0,2.0,,611.0,4.0,68.0,노년,60대
14455,14455,14455,14455,14455,여성,1956.0,1.0,2.0,,,4.0,66.0,노년,60대
14456,14456,14456,14456,14456,남성,1944.0,1.0,2.0,,,4.0,78.0,노년,70대
14457,14457,14457,14457,14457,여성,1948.0,1.0,1.0,,,4.0,74.0,노년,70대
14458,14458,14458,14458,14458,남성,1953.0,1.0,1.0,,,4.0,69.0,노년,60대
14459,14459,14459,14459,14459,여성,1958.0,1.0,1.0,,,4.0,64.0,노년,60대
14460,14460,14460,14460,14460,남성,1961.0,1.0,1.0,541.0,139.0,4.0,61.0,노년,60대
14461,14461,14461,14461,14461,여성,1963.0,1.0,1.0,,,4.0,59.0,중년,50대
14462,14462,14462,14462,14462,남성,1992.0,5.0,1.0,292.0,753.0,4.0,30.0,중년,30대
14463,14463,14463,14463,14463,남성,1961.0,1.0,1.0,458.0,431.0,4.0,61.0,노년,60대
14464,14464,14464,14464,14464,여성,1960.0,1.0,1.0,108.0,441.0,4.0,62.0,노년,60대
14465,14465,14465,14465,14465,남성,1980.0,1.0,2.0,500.0,262.0,4.0,42.0,중년,40대
14466,14466,14466,14466,14466,여성,1981.0,1.0,2.0,400.0,262.0,4.0,41.0,중년,40대
14467,14467,14467,14467,14467,여성,2015.0,0.0,2.0,,,4.0,7.0,청년,NaN
14468,14468,14468,14468,14468,남성,1965.0,1.0,2.0,,783.0,4.0,57.0,중년,50대
14469,14469,14469,14469,14469,여성,1964.0,1.0,2.0,150.0,441.0,4.0,58.0,중년,50대
14470,14470,14470,14470,14470,여성,1985.0,3.0,2.0,150.0,922.0,4.0,37.0,중년,30대
14471,14471,14471,14471,14471,남성,2016.0,0.0,2.0,,,4.0,6.0,청년,NaN
14472,14472,14472,14472,14472,여성,1934.0,2.0,2.0,,,4.0,88.0,노년,80대
14473,14473,14473,14473,14473,남성,1981.0,1.0,2.0,485.0,930.0,4.0,41.0,중년,40대
14474,14474,14474,14474,14474,여성,1981.0,1.0,2.0,57.0,999.0,4.0,41.0,중년,40대
14475,14475,14475,14475,14475,여성,2010.0,0.0,2.0,,,4.0,12.0,청년,NaN
14476,14476,14476,14476,14476,남성,2011.0,0.0,2.0,,,4.0,11.0,청년,NaN
14477,14477,14477,14477,14477,남성,1955.0,1.0,2.0,,611.0,4.0,67.0,노년,60대
14478,14478,14478,14478,14478,여성,1960.0,1.0,2.0,,611.0,4.0,62.0,노년,60대
14479,14479,14479,14479,14479,남성,1963.0,1.0,1.0,677.0,874.0,4.0,59.0,중년,50대
14480,14480,14480,14480,14480,여성,1965.0,1.0,1.0,,,4.0,57.0,중년,50대
14481,14481,14481,14481,14481,남성,1967.0,1.0,1.0,,,4.0,55.0,중년,50대
14482,14482,14482,14482,14482,여성,1992.0,5.0,1.0,260.0,243.0,4.0,30.0,중년,30대
14483,14483,14483,14483,14483,남성,1960.0,1.0,2.0,,,4.0,62.0,노년,60대
14484,14484,14484,14484,14484,여성,1965.0,1.0,2.0,,,4.0,57.0,중년,50대
14485,14485,14485,14485,14485,남성,1978.0,1.0,1.0,210.0,910.0,4.0,44.0,중년,40대
14486,14486,14486,14486,14486,여성,1984.0,1.0,1.0,130.0,259.0,4.0,38.0,중년,30대
14487,14487,14487,14487,14487,남성,2013.0,0.0,1.0,,,4.0,9.0,청년,NaN
14488,14488,14488,14488,14488,남성,2016.0,0.0,1.0,,,4.0,6.0,청년,NaN
14489,14489,14489,14489,14489,남성,1959.0,1.0,1.0,,,4.0,63.0,노년,60대
14490,14490,14490,14490,14490,여성,1961.0,1.0,1.0,,,4.0,61.0,노년,60대
14491,14491,14491,14491,14491,남성,1959.0,1.0,2.0,260.0,941.0,4.0,63.0,노년,60대
14492,14492,14492,14492,14492,여성,1965.0,1.0,2.0,,,4.0,57.0,중년,50대
14493,14493,14493,14493,14493,남성,1954.0,1.0,1.0,,873.0,4.0,68.0,노년,60대
14494,14494,14494,14494,14494,여성,1958.0,1.0,1.0,,,4.0,64.0,노년,60대
14495,14495,14495,14495,14495,남성,1957.0,2.0,1.0,,,4.0,65.0,노년,60대
14496,14496,14496,14496,14496,남성,1947.0,1.0,1.0,,,4.0,75.0,노년,70대
14497,14497,14497,14497,14497,여성,1947.0,1.0,1.0,,,4.0,75.0,노년,70대
14498,14498,14498,14498,14498,남성,1955.0,1.0,2.0,170.0,862.0,4.0,67.0,노년,60대
14499,14499,14499,14499,14499,여성,1966.0,1.0,2.0,220.0,521.0,4.0,56.0,중년,50대
14500,14500,14500,14500,14500,남성,1983.0,5.0,2.0,,,4.0,39.0,중년,30대
14501,14501,14501,14501,14501,남성,1989.0,5.0,2.0,505.0,141.0,4.0,33.0,중년,30대
14502,14502,14502,14502,14502,남성,1958.0,1.0,2.0,,611.0,4.0,64.0,노년,60대
14503,14503,14503,14503,14503,여성,1958.0,1.0,2.0,,611.0,4.0,64.0,노년,60대
14504,14504,14504,14504,14504,남성,1954.0,1.0,2.0,,611.0,4.0,68.0,노년,60대
14505,14505,14505,14505,14505,여성,1952.0,1.0,2.0,,611.0,4.0,70.0,노년,70대
14506,14506,14506,14506,14506,남성,1951.0,1.0,1.0,,,4.0,71.0,노년,70대
14507,14507,14507,14507,14507,여성,1956.0,1.0,1.0,,,4.0,66.0,노년,60대
14508,14508,14508,14508,14508,여성,1933.0,2.0,1.0,,611.0,4.0,89.0,노년,80대
14509,14509,14509,14509,14509,남성,1936.0,1.0,1.0,,611.0,4.0,86.0,노년,80대
14510,14510,14510,14510,14510,여성,1936.0,1.0,1.0,,611.0,4.0,86.0,노년,80대
14511,14511,14511,14511,14511,여성,1947.0,1.0,1.0,,611.0,4.0,75.0,노년,70대
14512,14512,14512,14512,14512,남성,1932.0,1.0,2.0,,,4.0,90.0,노년,NaN
14513,14513,14513,14513,14513,남성,1946.0,1.0,1.0,,611.0,4.0,76.0,노년,70대
14514,14514,14514,14514,14514,여성,1945.0,1.0,1.0,,611.0,4.0,77.0,노년,70대
14515,14515,14515,14515,14515,남성,1947.0,1.0,2.0,,611.0,4.0,75.0,노년,70대
14516,14516,14516,14516,14516,여성,1950.0,1.0,2.0,,611.0,4.0,72.0,노년,70대
14517,14517,14517,14517,14517,남성,1938.0,1.0,1.0,,,4.0,84.0,노년,80대
14518,14518,14518,14518,14518,여성,1941.0,1.0,1.0,,,4.0,81.0,노년,80대
14519,14519,14519,14519,14519,남성,1970.0,5.0,1.0,186.0,910.0,4.0,52.0,중년,50대
14520,14520,14520,14520,14520,여성,1946.0,2.0,2.0,,,4.0,76.0,노년,70대
14521,14521,14521,14521,14521,남성,1941.0,1.0,2.0,27.0,153.0,4.0,81.0,노년,80대
14522,14522,14522,14522,14522,여성,1947.0,1.0,2.0,27.0,153.0,4.0,75.0,노년,70대
14523,14523,14523,14523,14523,남성,1944.0,1.0,1.0,,,4.0,78.0,노년,70대
14524,14524,14524,14524,14524,여성,1949.0,1.0,1.0,,,4.0,73.0,노년,70대
14525,14525,14525,14525,14525,남성,1962.0,1.0,2.0,272.0,782.0,4.0,60.0,노년,60대
14526,14526,14526,14526,14526,여성,1971.0,1.0,2.0,73.0,421.0,4.0,51.0,중년,50대
14527,14527,14527,14527,14527,남성,1951.0,2.0,1.0,,,4.0,71.0,노년,70대
14528,14528,14528,14528,14528,남성,1962.0,1.0,2.0,236.0,153.0,4.0,60.0,노년,60대
14529,14529,14529,14529,14529,여성,1967.0,1.0,1.0,77.0,421.0,4.0,55.0,중년,50대
14530,14530,14530,14530,14530,여성,1994.0,5.0,2.0,243.0,246.0,4.0,28.0,청년,20대
14531,14531,14531,14531,14531,여성,1941.0,2.0,1.0,27.0,153.0,4.0,81.0,노년,80대
14532,14532,14532,14532,14532,남성,1966.0,1.0,1.0,,611.0,4.0,56.0,중년,50대
14533,14533,14533,14533,14533,여성,1967.0,1.0,1.0,,422.0,4.0,55.0,중년,50대
14534,14534,14534,14534,14534,남성,1957.0,1.0,1.0,292.0,864.0,4.0,65.0,노년,60대
14535,14535,14535,14535,14535,여성,1958.0,1.0,1.0,,,4.0,64.0,노년,60대
14536,14536,14536,14536,14536,남성,1936.0,1.0,1.0,,,4.0,86.0,노년,80대
14537,14537,14537,14537,14537,여성,1939.0,1.0,1.0,,,4.0,83.0,노년,80대
14538,14538,14538,14538,14538,여성,1968.0,5.0,1.0,237.0,253.0,4.0,54.0,중년,50대
14539,14539,14539,14539,14539,남성,1961.0,5.0,2.0,,,4.0,61.0,노년,60대
14540,14540,14540,14540,14540,남성,1972.0,1.0,1.0,464.0,864.0,4.0,50.0,중년,50대
14541,14541,14541,14541,14541,여성,1974.0,1.0,1.0,,,4.0,48.0,중년,40대
14542,14542,14542,14542,14542,남성,2015.0,0.0,2.0,,,4.0,7.0,청년,NaN
14543,14543,14543,14543,14543,남성,1960.0,1.0,2.0,370.0,864.0,4.0,62.0,노년,60대
14544,14544,14544,14544,14544,여성,1969.0,1.0,2.0,214.0,930.0,4.0,53.0,중년,50대
14545,14545,14545,14545,14545,남성,1993.0,5.0,2.0,,,4.0,29.0,청년,20대
14546,14546,14546,14546,14546,남성,1996.0,5.0,2.0,,,4.0,26.0,청년,20대
14547,14547,14547,14547,14547,남성,1968.0,1.0,2.0,,611.0,4.0,54.0,중년,50대
14548,14548,14548,14548,14548,여성,1971.0,1.0,2.0,392.0,139.0,4.0,51.0,중년,50대
14549,14549,14549,14549,14549,남성,1997.0,5.0,2.0,,,4.0,25.0,청년,20대
14550,14550,14550,14550,14550,여성,1999.0,5.0,2.0,,,4.0,23.0,청년,20대
14551,14551,14551,14551,14551,남성,2009.0,0.0,2.0,,,4.0,13.0,청년,NaN
14552,14552,14552,14552,14552,남성,1956.0,5.0,1.0,,,4.0,66.0,노년,60대
14553,14553,14553,14553,14553,남성,1987.0,1.0,2.0,,,4.0,35.0,중년,30대
14554,14554,14554,14554,14554,여성,1992.0,1.0,2.0,210.0,521.0,4.0,30.0,중년,30대
14555,14555,14555,14555,14555,남성,2016.0,0.0,2.0,,,4.0,6.0,청년,NaN
14556,14556,14556,14556,14556,여성,1947.0,2.0,1.0,,,4.0,75.0,노년,70대
14557,14557,14557,14557,14557,남성,1962.0,1.0,2.0,244.0,864.0,4.0,60.0,노년,60대
14558,14558,14558,14558,14558,여성,1965.0,1.0,2.0,85.0,421.0,4.0,57.0,중년,50대
14559,14559,14559,14559,14559,여성,1939.0,1.0,2.0,,,4.0,83.0,노년,80대
14560,14560,14560,14560,14560,남성,1935.0,1.0,2.0,,,4.0,87.0,노년,80대
14561,14561,14561,14561,14561,남성,1967.0,5.0,2.0,,,4.0,55.0,중년,50대
14562,14562,14562,14562,14562,남성,1947.0,3.0,2.0,95.0,421.0,4.0,75.0,노년,70대
14563,14563,14563,14563,14563,여성,1906.0,2.0,2.0,,,4.0,116.0,노년,NaN
14564,14564,14564,14564,14564,남성,1954.0,1.0,2.0,,611.0,4.0,68.0,노년,60대
14565,14565,14565,14565,14565,여성,1958.0,1.0,2.0,32.0,952.0,4.0,64.0,노년,60대
14566,14566,14566,14566,14566,남성,1964.0,1.0,1.0,,873.0,4.0,58.0,중년,50대
14567,14567,14567,14567,14567,여성,1969.0,1.0,1.0,200.0,510.0,4.0,53.0,중년,50대
14568,14568,14568,14568,14568,여성,1969.0,3.0,1.0,,,4.0,53.0,중년,50대
14569,14569,14569,14569,14569,남성,1964.0,3.0,2.0,,,4.0,58.0,중년,50대
14570,14570,14570,14570,14570,여성,1968.0,3.0,1.0,,,4.0,54.0,중년,50대
14571,14571,14571,14571,14571,남성,1979.0,1.0,2.0,345.0,862.0,4.0,43.0,중년,40대
14572,14572,14572,14572,14572,여성,1978.0,1.0,2.0,,,4.0,44.0,중년,40대
14573,14573,14573,14573,14573,남성,2013.0,0.0,2.0,,,4.0,9.0,청년,NaN
14574,14574,14574,14574,14574,남성,1956.0,1.0,1.0,612.0,271.0,4.0,66.0,노년,60대
14575,14575,14575,14575,14575,여성,1961.0,1.0,1.0,298.0,313.0,4.0,61.0,노년,60대
14576,14576,14576,14576,14576,여성,1969.0,3.0,2.0,,,4.0,53.0,중년,50대
14577,14577,14577,14577,14577,여성,1957.0,2.0,2.0,70.0,421.0,4.0,65.0,노년,60대
14578,14578,14578,14578,14578,여성,1933.0,2.0,2.0,,,4.0,89.0,노년,80대
14579,14579,14579,14579,14579,남성,1989.0,5.0,2.0,335.0,864.0,4.0,33.0,중년,30대
14580,14580,14580,14580,14580,여성,1961.0,2.0,2.0,,,4.0,61.0,노년,60대
14581,14581,14581,14581,14581,남성,1971.0,3.0,2.0,,,4.0,51.0,중년,50대
14582,14582,14582,14582,14582,남성,1972.0,5.0,2.0,125.0,312.0,4.0,50.0,중년,50대
14583,14583,14583,14583,14583,남성,1990.0,5.0,2.0,,,4.0,32.0,중년,30대
14584,14584,14584,14584,14584,남성,1994.0,1.0,2.0,290.0,864.0,4.0,28.0,청년,20대
14585,14585,14585,14585,14585,여성,1996.0,1.0,2.0,290.0,864.0,4.0,26.0,청년,20대
14586,14586,14586,14586,14586,남성,1942.0,1.0,2.0,,,4.0,80.0,노년,80대
14587,14587,14587,14587,14587,여성,1948.0,1.0,2.0,,,4.0,74.0,노년,70대
14588,14588,14588,14588,14588,남성,1941.0,1.0,1.0,,,4.0,81.0,노년,80대
14589,14589,14589,14589,14589,여성,1948.0,1.0,1.0,,,4.0,74.0,노년,70대
14590,14590,14590,14590,14590,여성,1958.0,2.0,1.0,,,4.0,64.0,노년,60대
14591,14591,14591,14591,14591,여성,1982.0,5.0,1.0,,259.0,4.0,40.0,중년,40대
14592,14592,14592,14592,14592,여성,1934.0,2.0,1.0,,521.0,4.0,88.0,노년,80대
14593,14593,14593,14593,14593,남성,1959.0,1.0,1.0,,422.0,4.0,63.0,노년,60대
14594,14594,14594,14594,14594,여성,1962.0,1.0,1.0,533.0,510.0,4.0,60.0,노년,60대
14595,14595,14595,14595,14595,남성,2004.0,0.0,1.0,,,4.0,18.0,청년,NaN
14596,14596,14596,14596,14596,남성,1969.0,1.0,2.0,,710.0,4.0,53.0,중년,50대
14597,14597,14597,14597,14597,여성,1969.0,1.0,2.0,,710.0,4.0,53.0,중년,50대
14598,14598,14598,14598,14598,남성,1958.0,1.0,1.0,,,4.0,64.0,노년,60대
14599,14599,14599,14599,14599,여성,1963.0,1.0,1.0,,,4.0,59.0,중년,50대
14600,14600,14600,14600,14600,여성,1956.0,3.0,2.0,,,4.0,66.0,노년,60대
14601,14601,14601,14601,14601,남성,1962.0,1.0,2.0,286.0,930.0,4.0,60.0,노년,60대
14602,14602,14602,14602,14602,여성,1962.0,1.0,2.0,211.0,930.0,4.0,60.0,노년,60대
14603,14603,14603,14603,14603,여성,2000.0,5.0,2.0,,,4.0,22.0,청년,20대
14604,14604,14604,14604,14604,남성,1952.0,4.0,2.0,,611.0,4.0,70.0,노년,70대
14605,14605,14605,14605,14605,남성,1941.0,1.0,2.0,,611.0,4.0,81.0,노년,80대
14606,14606,14606,14606,14606,여성,1950.0,1.0,1.0,27.0,941.0,4.0,72.0,노년,70대
14607,14607,14607,14607,14607,남성,1951.0,1.0,1.0,,611.0,4.0,71.0,노년,70대
14608,14608,14608,14608,14608,여성,1957.0,1.0,1.0,,611.0,4.0,65.0,노년,60대
14609,14609,14609,14609,14609,남성,1947.0,1.0,2.0,,611.0,4.0,75.0,노년,70대
14610,14610,14610,14610,14610,여성,1950.0,1.0,2.0,,611.0,4.0,72.0,노년,70대
14611,14611,14611,14611,14611,남성,1962.0,1.0,2.0,414.0,761.0,4.0,60.0,노년,60대
14612,14612,14612,14612,14612,여성,1962.0,1.0,2.0,65.0,421.0,4.0,60.0,노년,60대
14613,14613,14613,14613,14613,남성,1949.0,1.0,1.0,,611.0,4.0,73.0,노년,70대
14614,14614,14614,14614,14614,여성,1949.0,1.0,1.0,,611.0,4.0,73.0,노년,70대
14615,14615,14615,14615,14615,남성,1974.0,5.0,1.0,,611.0,4.0,48.0,중년,40대
14616,14616,14616,14616,14616,여성,1941.0,2.0,1.0,,,4.0,81.0,노년,80대
14617,14617,14617,14617,14617,남성,1939.0,1.0,1.0,,611.0,4.0,83.0,노년,80대
14618,14618,14618,14618,14618,여성,1942.0,1.0,1.0,,611.0,4.0,80.0,노년,80대
14619,14619,14619,14619,14619,남성,1932.0,1.0,2.0,,611.0,4.0,90.0,노년,NaN
14620,14620,14620,14620,14620,여성,1936.0,1.0,2.0,,,4.0,86.0,노년,80대
14621,14621,14621,14621,14621,남성,1952.0,1.0,2.0,,613.0,4.0,70.0,노년,70대
14622,14622,14622,14622,14622,여성,1957.0,1.0,2.0,,611.0,4.0,65.0,노년,60대
14623,14623,14623,14623,14623,남성,1983.0,5.0,2.0,,611.0,4.0,39.0,중년,30대
14624,14624,14624,14624,14624,여성,1960.0,2.0,1.0,192.0,941.0,4.0,62.0,노년,60대
14625,14625,14625,14625,14625,남성,1944.0,1.0,2.0,,,4.0,78.0,노년,70대
14626,14626,14626,14626,14626,여성,1946.0,1.0,2.0,,,4.0,76.0,노년,70대
14627,14627,14627,14627,14627,남성,1971.0,5.0,2.0,,,4.0,51.0,중년,50대
14628,14628,14628,14628,14628,남성,1952.0,1.0,1.0,,611.0,4.0,70.0,노년,70대
14629,14629,14629,14629,14629,여성,1954.0,1.0,1.0,,611.0,4.0,68.0,노년,60대
14630,14630,14630,14630,14630,남성,1939.0,1.0,2.0,,611.0,4.0,83.0,노년,80대
14631,14631,14631,14631,14631,여성,1941.0,1.0,2.0,,611.0,4.0,81.0,노년,80대
14632,14632,14632,14632,14632,남성,1953.0,1.0,1.0,,611.0,4.0,69.0,노년,60대
14633,14633,14633,14633,14633,여성,1959.0,1.0,1.0,,611.0,4.0,63.0,노년,60대
14634,14634,14634,14634,14634,남성,1960.0,1.0,1.0,,,4.0,62.0,노년,60대
14635,14635,14635,14635,14635,여성,1958.0,1.0,1.0,208.0,743.0,4.0,64.0,노년,60대
14636,14636,14636,14636,14636,여성,1953.0,2.0,1.0,,611.0,4.0,69.0,노년,60대
14637,14637,14637,14637,14637,남성,1950.0,1.0,2.0,,,4.0,72.0,노년,70대
14638,14638,14638,14638,14638,여성,1957.0,1.0,1.0,168.0,952.0,4.0,65.0,노년,60대
14639,14639,14639,14639,14639,여성,1977.0,5.0,1.0,,,4.0,45.0,중년,40대
14640,14640,14640,14640,14640,남성,1944.0,1.0,2.0,,,4.0,78.0,노년,70대
14641,14641,14641,14641,14641,여성,1954.0,1.0,2.0,,,4.0,68.0,노년,60대
14642,14642,14642,14642,14642,남성,1976.0,1.0,1.0,447.0,892.0,4.0,46.0,중년,40대
14643,14643,14643,14643,14643,여성,1979.0,1.0,1.0,,,4.0,43.0,중년,40대
14644,14644,14644,14644,14644,남성,1988.0,5.0,1.0,292.0,223.0,4.0,34.0,중년,30대
14645,14645,14645,14645,14645,남성,1954.0,1.0,1.0,,873.0,4.0,68.0,노년,60대
14646,14646,14646,14646,14646,여성,1967.0,1.0,2.0,213.0,429.0,4.0,55.0,중년,50대
14647,14647,14647,14647,14647,남성,1950.0,1.0,2.0,,,4.0,72.0,노년,70대
14648,14648,14648,14648,14648,여성,1953.0,1.0,2.0,27.0,941.0,4.0,69.0,노년,60대
14649,14649,14649,14649,14649,남성,1987.0,1.0,2.0,340.0,510.0,4.0,35.0,중년,30대
14650,14650,14650,14650,14650,여성,1987.0,1.0,2.0,70.0,259.0,4.0,35.0,중년,30대
14651,14651,14651,14651,14651,남성,2017.0,0.0,2.0,,,4.0,5.0,청년,NaN
14652,14652,14652,14652,14652,여성,2019.0,0.0,2.0,,,4.0,3.0,청년,NaN
14653,14653,14653,14653,14653,남성,1959.0,1.0,1.0,90.0,251.0,4.0,63.0,노년,60대
14654,14654,14654,14654,14654,여성,1964.0,1.0,1.0,,,4.0,58.0,중년,50대
14655,14655,14655,14655,14655,남성,1999.0,5.0,1.0,,,4.0,23.0,청년,20대
14656,14656,14656,14656,14656,남성,1944.0,1.0,1.0,27.0,941.0,4.0,78.0,노년,70대
14657,14657,14657,14657,14657,여성,1955.0,1.0,1.0,,,4.0,67.0,노년,60대
14658,14658,14658,14658,14658,여성,1942.0,2.0,1.0,,,4.0,80.0,노년,80대
14659,14659,14659,14659,14659,여성,1939.0,2.0,1.0,27.0,941.0,4.0,83.0,노년,80대
14660,14660,14660,14660,14660,남성,1943.0,1.0,1.0,,611.0,4.0,79.0,노년,70대
14661,14661,14661,14661,14661,여성,1944.0,1.0,1.0,,611.0,4.0,78.0,노년,70대
14662,14662,14662,14662,14662,여성,1944.0,2.0,2.0,27.0,941.0,4.0,78.0,노년,70대
14663,14663,14663,14663,14663,여성,1947.0,2.0,1.0,27.0,941.0,4.0,75.0,노년,70대
14664,14664,14664,14664,14664,남성,1935.0,1.0,2.0,,,4.0,87.0,노년,80대
14665,14665,14665,14665,14665,여성,1940.0,2.0,1.0,,611.0,4.0,82.0,노년,80대
14666,14666,14666,14666,14666,남성,1972.0,5.0,2.0,,782.0,4.0,50.0,중년,50대
14667,14667,14667,14667,14667,남성,1950.0,1.0,2.0,,611.0,4.0,72.0,노년,70대
14668,14668,14668,14668,14668,여성,1957.0,1.0,2.0,,611.0,4.0,65.0,노년,60대
14669,14669,14669,14669,14669,여성,1942.0,2.0,2.0,,,4.0,80.0,노년,80대
14670,14670,14670,14670,14670,남성,1940.0,1.0,2.0,,442.0,4.0,82.0,노년,80대
14671,14671,14671,14671,14671,여성,1947.0,1.0,2.0,,441.0,4.0,75.0,노년,70대
14672,14672,14672,14672,14672,남성,1974.0,5.0,2.0,,442.0,4.0,48.0,중년,40대
14673,14673,14673,14673,14673,남성,1948.0,1.0,2.0,,442.0,4.0,74.0,노년,70대
14674,14674,14674,14674,14674,여성,1949.0,1.0,2.0,,441.0,4.0,73.0,노년,70대
14675,14675,14675,14675,14675,여성,1948.0,2.0,2.0,,,4.0,74.0,노년,70대
14676,14676,14676,14676,14676,남성,1946.0,1.0,1.0,,,4.0,76.0,노년,70대
14677,14677,14677,14677,14677,여성,1950.0,1.0,1.0,,,4.0,72.0,노년,70대
14678,14678,14678,14678,14678,남성,1958.0,1.0,2.0,,432.0,4.0,64.0,노년,60대
14679,14679,14679,14679,14679,여성,1964.0,1.0,2.0,,432.0,4.0,58.0,중년,50대
14680,14680,14680,14680,14680,남성,1957.0,1.0,1.0,180.0,991.0,4.0,65.0,노년,60대
14681,14681,14681,14681,14681,여성,1959.0,1.0,1.0,,611.0,4.0,63.0,노년,60대
14682,14682,14682,14682,14682,여성,1941.0,2.0,1.0,,611.0,4.0,81.0,노년,80대
14683,14683,14683,14683,14683,여성,1937.0,2.0,2.0,,,4.0,85.0,노년,80대
14684,14684,14684,14684,14684,남성,1957.0,1.0,2.0,,611.0,4.0,65.0,노년,60대
14685,14685,14685,14685,14685,여성,1961.0,1.0,2.0,,611.0,4.0,61.0,노년,60대
14686,14686,14686,14686,14686,남성,1985.0,1.0,2.0,250.0,761.0,4.0,37.0,중년,30대
14687,14687,14687,14687,14687,여성,1995.0,1.0,2.0,,,4.0,27.0,청년,20대
14688,14688,14688,14688,14688,남성,2018.0,0.0,2.0,,,4.0,4.0,청년,NaN
14689,14689,14689,14689,14689,여성,2020.0,0.0,2.0,,,4.0,2.0,청년,NaN
